ID	GENE	GENE_SIZE	GC_CONTENT	
ENSG00000046774	MAGEC2	2945	51.77	
ENSG00000046889	PREX2	284912	37.16	
ENSG00000047056	WDR37	82759	45.5	
ENSG00000047188	YTHDC2	81602	34.67	
ENSG00000047230	CTPS2	124933	43.51	
ENSG00000047249	ATP6V1H	128001	39.2	
ENSG00000047315	POLR2B	53446	40.19	
ENSG00000047346	FAM214A	128500	37.21	
ENSG00000047365	ARAP2	296288	35.53	
ENSG00000047410	TPR	64041	34.16	
ENSG00000047457	CP	59645	37.35	
ENSG00000047578	KIAA0556	230236	47.84	
ENSG00000047579	DTNBP1	140257	39.93	
ENSG00000047597	XK	46371	39.54	
ENSG00000047617	ANO2	414363	44.4	
ENSG00000047621	C12orf4	50780	36.55	
ENSG00000047634	SCML1	17539	38.89	
ENSG00000047644	WWC3	128916	46.21	
ENSG00000047648	ARHGAP6	528158	39.11	
ENSG00000047662	FAM184B	152206	44.05	
ENSG00000047849	MAP4	238582	43.43	
ENSG00000047932	GOPC	42273	36.66	
ENSG00000047936	ROS1	137555	37.24	
ENSG00000048028	USP28	77696	41.45	
ENSG00000048052	HDAC9	915467	36.13	
ENSG00000048140	TSPAN17	11667	58.7	
ENSG00000048162	NOP16	5037	49.33	
ENSG00000048342	CC2D2A	131692	40.21	
ENSG00000048392	RRM2B	34616	37.99	
ENSG00000048405	ZNF800	85134	37.8	
ENSG00000048462	TNFRSF17	2961	40.48	
ENSG00000048471	SNX29	597552	47.13	
ENSG00000048540	LMO3	62221	35.63	
ENSG00000048544	MRPS10	11064	41.04	
ENSG00000048545	GUCA1A	24650	51.23	
ENSG00000048649	RSF1	161021	39.04	
ENSG00000048707	VPS13D	281980	42.34	
ENSG00000048740	CELF2	538278	41.91	
ENSG00000048828	FAM120A	114385	42.4	
ENSG00000048991	R3HDM1	193815	37.98	
ENSG00000049089	COL9A2	17329	57.43	
ENSG00000049130	KITLG	88058	36.84	
ENSG00000049167	ERCC8	71242	37.16	
ENSG00000049192	ADAMTS6	333184	35.91	
ENSG00000049239	H6PD	36562	52.29	
ENSG00000049245	VAMP3	10163	42.77	
ENSG00000049246	PER3	60857	40.53	
ENSG00000049247	UTS2	10429	40.81	
ENSG00000049249	TNFRSF9	27271	43.95	
ENSG00000049283	EPN3	11207	58.71	
ENSG00000049323	LTBP1	452537	40.25	
ENSG00000049449	RCN1	293364	43.38	
ENSG00000049540	ELN	42118	54.95	
ENSG00000049541	RFC2	22959	48.96	
ENSG00000049618	ARID1B	433405	40.87	
ENSG00000049656	CLPTM1L	27355	56.17	
ENSG00000049759	NEDD4L	357173	43.36	
ENSG00000049768	FOXP3	14390	53.51	
ENSG00000049769	PPP1R3F	31618	47.85	
ENSG00000049860	HEXB	82624	42.11	
ENSG00000049883	PTCD2	48028	40.38	
ENSG00000050030	KIAA2022	192636	39.49	
ENSG00000050130	JKAMP	20967	36.78	
ENSG00000050165	DKK3	46663	49.18	
ENSG00000050327	ARHGEF5	25344	48.06	
ENSG00000050344	NFE2L3	34885	44.64	
ENSG00000050393	MCUR1	28011	41.24	
ENSG00000050405	LIMA1	107758	42.32	
ENSG00000050426	LETMD1	12462	45.34	
ENSG00000050438	SLC4A8	124446	42.72	
ENSG00000050555	LAMC3	85391	53.69	
ENSG00000050628	PTGER3	195455	38.05	
ENSG00000050730	TNIP3	96058	37.14	
ENSG00000050748	MAPK9	58956	43.58	
ENSG00000050767	COL23A1	352937	50.62	
ENSG00000050820	BCAR1	39866	59.7	
ENSG00000051009	FAM160A2	23376	44.55	
ENSG00000051108	HERPUD1	12815	43.16	
ENSG00000051128	HOMER3	12060	56.77	
ENSG00000051180	RAD51	37565	43.47	
ENSG00000051341	POLQ	115214	39.06	
ENSG00000051382	PIK3CB	182239	40.59	
ENSG00000051523	CYBA	7869	61.89	
ENSG00000051596	THOC3	116807	43.01	
ENSG00000051620	HEBP2	18666	47.12	
ENSG00000051825	MPHOSPH9	91694	42.99	
ENSG00000052126	PLEKHA5	246648	38.09	
ENSG00000052344	PRSS8	4329	59.05	
ENSG00000052723	SIKE1	11206	36.9	
ENSG00000052749	RRP12	69718	50.49	
ENSG00000052795	FNIP2	138911	40.56	
ENSG00000052802	MSMO1	15537	37.1	
ENSG00000052841	TTC17	136001	37.89	
ENSG00000052850	ALX4	49722	52.84	
ENSG00000053108	FSTL4	416109	46.69	
ENSG00000053254	FOXN3	494278	44.31	
ENSG00000053328	METTL24	112344	40.64	
ENSG00000053371	AKR7A2	8181	52.87	
ENSG00000053372	MRTO4	8589	53.49	
ENSG00000053438	NNAT	2478	54.05	
ENSG00000053501	USE1	4483	55.26	
ENSG00000053524	MCF2L2	250735	42.39	
ENSG00000053702	NRIP2	10196	51.39	
ENSG00000053747	LAMA3	265623	42.46	
ENSG00000053770	AP5M1	29833	35.17	
ENSG00000053900	ANAPC4	41285	37.97	
ENSG00000053918	KCNQ1	404425	51.55	
ENSG00000054116	TRAPPC3	19483	49.8	
ENSG00000054118	THRAP3	80941	43.72	
ENSG00000054148	PHPT1	2303	66.23	
ENSG00000054179	ENTPD2	5947	65.74	
ENSG00000054219	LY75	101394	37.97	
ENSG00000054267	ARID4B	196585	39.95	
ENSG00000054277	OPN3	87274	39.62	
ENSG00000054282	SDCCAG8	244058	39.81	
ENSG00000054356	PTPRN	20025	53.59	
ENSG00000054392	HHAT	348044	42.26	
ENSG00000054523	KIF1B	170798	41.99	
ENSG00000054598	FOXC1	3925	56.32	
ENSG00000054611	TBC1D22A	413082	49.42	
ENSG00000054654	SYNE2	373450	40.76	
ENSG00000054690	PLEKHH1	56311	48.02	
ENSG00000054793	ATP9A	172120	46.69	
ENSG00000054796	SPO11	14235	36.78	
ENSG00000054803	CBLN4	8032	44.01	
ENSG00000054938	CHRDL2	34956	51.57	
ENSG00000054965	FAM168A	197702	41.55	
ENSG00000054967	RELT	21210	59.84	
ENSG00000054983	GALC	155845	39.12	
ENSG00000055044	NOP58	37950	41.15	
ENSG00000055070	SZRD1	45570	48.1	
ENSG00000055118	KCNH2	33354	59.57	
ENSG00000055130	CUL1	103122	41.22	
ENSG00000055147	FAM114A2	48808	37.35	
ENSG00000055163	CYFIP2	129516	44.29	
ENSG00000055208	TAB2	192972	38.87	
ENSG00000055211	GINM1	25454	42.05	
ENSG00000055332	EIF2AK2	57855	41.14	
ENSG00000055483	USP36	54060	50.03	
ENSG00000055609	KMT2C	301083	38.65	
ENSG00000055732	MCOLN3	30417	40.77	
ENSG00000055813	CCDC85A	202050	38.49	
ENSG00000055917	PUM2	103543	37.42	
ENSG00000055950	MRPL43	18057	53.18	
ENSG00000055955	ITIH4	18504	55.65	
ENSG00000055957	ITIH1	14476	54.92	
ENSG00000056050	HPF1	28488	38.6	
ENSG00000056097	ZFR	90411	38.33	
ENSG00000056277	ZNF280C	66188	38.03	
ENSG00000056291	NPFFR2	116263	36.77	
ENSG00000056487	PHF21B	128837	52.73	
ENSG00000056558	TRAF1	26780	49.95	
ENSG00000056586	RC3H2	60785	40.5	
ENSG00000056678	KIFC1	329	64.55	
ENSG00000056736	IL17RB	19220	45.37	
ENSG00000056972	TRAF3IP2	49824	44.45	
ENSG00000056998	GYG2	54030	43.67	
ENSG00000057019	DCBLD2	105748	38.58	
ENSG00000057149	SERPINB3	6766	38.05	
ENSG00000057252	SOAT1	64966	39.63	
ENSG00000057294	PKP2	106095	40.8	
ENSG00000057468	MSH4	116356	37.01	
ENSG00000057593	F7	14893	61.36	
ENSG00000057608	GDI2	76909	43.74	
ENSG00000057657	PRDM1	23619	41.29	
ENSG00000057663	ATG5	280397	39.62	
ENSG00000057704	TMCC3	83438	43.11	
ENSG00000057757	PITHD1	9827	44.59	
ENSG00000057935	MTA3	262378	43.08	
ENSG00000058056	USP13	136646	42.73	
ENSG00000058063	ATP11B	128135	36.02	
ENSG00000058085	LAMC2	58662	43.28	
ENSG00000058091	CDK14	744166	37.97	
ENSG00000058262	SEC61A1	20042	47.3	
ENSG00000058272	PPP1R12A	161897	36.07	
ENSG00000058335	RASGRF1	130826	49.95	
ENSG00000058404	CAMK2B	117427	55.17	
ENSG00000058453	CROCC	232706	49.14	
ENSG00000058600	POLR3E	37728	51.67	
ENSG00000058668	ATP2B4	117520	46.5	
ENSG00000058673	ZC3H11A	58470	40.85	
ENSG00000058729	RIOK2	22393	36.71	
ENSG00000058799	YIPF1	38115	43.46	
ENSG00000058804	NDC1	73400	40.26	
ENSG00000058866	DGKG	256569	44.7	
ENSG00000059122	FLYWCH1	39271	52.33	
ENSG00000059145	UNKL	51546	57.82	
ENSG00000059377	TBXAS1	243274	44.8	
ENSG00000059378	PARP12	39977	45.81	
ENSG00000059573	ALDH18A1	50777	43.16	
ENSG00000059588	TARBP1	87790	40.27	
ENSG00000059691	GATB	90519	43.81	
ENSG00000059728	MXD1	45257	40.74	
ENSG00000059758	CDK17	122299	37.82	
ENSG00000059769	DNAJC25	22999	42.74	
ENSG00000059804	SLC2A3	17045	44.63	
ENSG00000059915	PSD	18922	59.67	
ENSG00000060069	CTDP1	76822	53.52	
ENSG00000060138	YBX3	24223	39.09	
ENSG00000060140	STYK1	55379	39.44	
ENSG00000060237	WNK1	158859	38.72	
ENSG00000060303	RPS17P5	407	47.79	
ENSG00000060339	CCAR1	71365	41.75	
ENSG00000060491	OGFR	9165	63.45	
ENSG00000060558	GNA15	27576	52.55	
ENSG00000060566	CREB3L3	19453	52.71	
ENSG00000060642	PIGV	10926	48.34	
ENSG00000060656	PTPRU	90297	51.58	
ENSG00000060688	SNRNP40	37214	42.01	
ENSG00000060709	RIMBP2	121780	50.38	
ENSG00000060718	COL11A1	232029	33.13	
ENSG00000060749	QSER1	100138	38.54	
ENSG00000060762	MPC1	18094	38.93	
ENSG00000060971	ACAA1	34113	51.46	
ENSG00000060982	BCAT1	139437	40.06	
ENSG00000061273	HDAC7	50410	54.88	
ENSG00000061337	LZTS1	57798	50.43	
ENSG00000061455	PRDM6	105145	40.19	
ENSG00000061492	WNT8A	8473	47.97	
ENSG00000061656	SPAG4	5157	59.4	
ENSG00000061676	NCKAP1	129743	35.82	
ENSG00000061794	MRPS35	45522	38.64	
ENSG00000061918	GUCY1B3	48599	36.52	
ENSG00000061936	SFSWAP	88656	46.45	
ENSG00000061938	TNK2	48581	58.27	
ENSG00000061987	MON2	133662	36.21	
ENSG00000062038	CDH3	86427	49.26	
ENSG00000062096	ARSF	71255	40.73	
ENSG00000062194	GPBP1	90731	40.02	
ENSG00000062282	DGAT2	42023	52.02	
ENSG00000062370	ZNF112	40662	38.31	
ENSG00000062485	CS	28693	46.16	
ENSG00000062524	LTK	10249	57.9	
ENSG00000062582	MRPS24	3335	50.93	
ENSG00000062598	ELMO2	66936	44.15	
ENSG00000062650	WAPL	86559	39.87	
ENSG00000062716	VMP1	135063	39.75	
ENSG00000062725	APPBP2	83070	39.69	
ENSG00000062822	POLD1	33814	55.06	
ENSG00000063015	SEZ6	51539	54.21	
ENSG00000063046	EIF4B	36051	42.8	
ENSG00000063127	SLC6A16	35587	43.07	
ENSG00000063169	GLTSCR1	95081	51.9	
ENSG00000063176	SPHK2	11426	56.78	
ENSG00000063177	RPL18	4208	56.83	
ENSG00000063180	CA11	8370	53.83	
ENSG00000063241	ISOC2	9358	56.69	
ENSG00000063244	U2AF2	20569	56.03	
ENSG00000063245	EPN1	34632	54.85	
ENSG00000063322	MED29	9334	52.36	
ENSG00000063438	AHRR	134115	52.27	
ENSG00000063515	GSC2	1707	70.67	
ENSG00000063587	ZNF275	25955	49.08	
ENSG00000063601	MTMR1	72132	42.48	
ENSG00000063660	GPC1	32407	64.63	
ENSG00000063761	ADCK1	134929	47.63	
ENSG00000063854	HAGH	31574	53.33	
ENSG00000063978	RNF4	163100	47.38	
ENSG00000064012	CASP8	54268	43.9	
ENSG00000064042	LIMCH1	340437	40.5	
ENSG00000064102	ASUN	33145	36.38	
ENSG00000064115	TM7SF3	41239	40.51	
ENSG00000064195	DLX3	5219	57.41	
ENSG00000064199	SPA17	23720	37.97	
ENSG00000064201	TSPAN32	16203	63.03	
ENSG00000064205	WISP2	13665	51.46	
ENSG00000064218	DMRT3	14767	43.73	
ENSG00000064225	ST3GAL6	88965	38.88	
ENSG00000064270	ATP2C2	95660	48.83	
ENSG00000064300	NGFR	19724	56.74	
ENSG00000064309	CDON	107539	39.95	
ENSG00000064313	TAF2	102088	37.5	
ENSG00000064393	HIPK2	216208	45.62	
ENSG00000064419	TNPO3	100993	39.8	
ENSG00000064489	BORCS8-MEF2B	46591	54.55	
ENSG00000064490	RFXANK	9640	54.66	
ENSG00000064545	TMEM161A	19344	51.6	
ENSG00000064547	LPAR2	5262	58.96	
ENSG00000064601	CTSA	8676	56.04	
ENSG00000064607	SUGP2	43135	50	
ENSG00000064651	SLC12A2	105922	35.24	
ENSG00000064652	SNX24	185915	40.32	
ENSG00000064655	EYA2	294220	45.44	
ENSG00000064666	CNN2	12487	59.73	
ENSG00000064687	ABCA7	25471	60.49	
ENSG00000064692	SNCAIP	152865	39.26	
ENSG00000064703	DDX20	12771	40.24	
ENSG00000064726	BTBD1	50932	39.53	
ENSG00000064763	FAR2	191877	38.9	
ENSG00000064787	BCAS1	133817	40.73	
ENSG00000064835	POU1F1	17183	32.39	
ENSG00000064886	CHI3L2	42669	44.64	
ENSG00000064932	SBNO2	66647	63.18	
ENSG00000064933	PMS1	93544	36.81	
ENSG00000064961	HMG20B	6311	65.34	
ENSG00000064989	CALCRL	105331	33.09	
ENSG00000064995	TAF11	10311	41.49	
ENSG00000064999	ANKS1A	202148	44.93	
ENSG00000065000	AP3D1	63477	56.41	
ENSG00000065029	ZNF76	37076	48.23	
ENSG00000065054	SLC9A3R2	13670	64.6	
ENSG00000065057	NTHL1	8051	61.44	
ENSG00000065060	UHRF1BP1	91123	42.65	
ENSG00000065135	GNAI3	69710	39.95	
ENSG00000065150	IPO5	70639	40.27	
ENSG00000065154	OAT	21673	42.49	
ENSG00000065183	WDR3	36822	36.95	
ENSG00000065243	PKN2	152033	36.25	
ENSG00000065268	WDR18	14167	62.29	
ENSG00000065308	TRAM2	79513	46.6	
ENSG00000065320	NTN1	222458	49.77	
ENSG00000065325	GLP2R	69896	44.97	
ENSG00000065328	MCM10	49550	43.59	
ENSG00000065357	DGKA	26708	48.71	
ENSG00000065361	ERBB3	23648	49.92	
ENSG00000065371	ROPN1	23657	42.25	
ENSG00000065413	ANKRD44	344156	40.24	
ENSG00000065427	KARS	21169	45.57	
ENSG00000065457	ADAT1	26319	44.65	
ENSG00000065485	PDIA5	158165	45.21	
ENSG00000065491	TBC1D22B	75198	43.34	
ENSG00000065518	NDUFB4	6191	39.39	
ENSG00000065526	SPEN	92596	42.99	
ENSG00000065534	MYLK	274282	45.34	
ENSG00000065548	ZC3H15	23207	37.22	
ENSG00000065559	MAP2K4	123006	37.09	
ENSG00000065600	TMEM206	50970	44.57	
ENSG00000065609	SNAP91	156811	36.62	
ENSG00000065613	SLK	62032	36.55	
ENSG00000065615	CYB5R4	107781	37.46	
ENSG00000065618	COL17A1	54716	48.31	
ENSG00000065621	GSTO2	36072	43.48	
ENSG00000065665	SEC61A2	40324	43.14	
ENSG00000065675	PRKCQ	153158	43.1	
ENSG00000065717	TLE2	49997	54.67	
ENSG00000065802	ASB1	25508	47.31	
ENSG00000065809	FAM107B	256340	43.19	
ENSG00000065833	ME1	220682	36.91	
ENSG00000065882	TBC1D1	248088	42.84	
ENSG00000065883	CDK13	147097	38.87	
ENSG00000065911	MTHFD2	19003	43.3	
ENSG00000065923	SLC9A7	159920	41.07	
ENSG00000065970	FOXJ2	22800	47.57	
ENSG00000065978	YBX1	19922	40.41	
ENSG00000065989	PDE4A	52858	54.52	
ENSG00000066027	PPP2R5A	76326	39.28	
ENSG00000066032	CTNNA2	1463630	38.65	
ENSG00000066044	ELAVL1	47080	52.21	
ENSG00000066056	TIE1	22115	54.59	
ENSG00000066084	DIP2B	243682	41.84	
ENSG00000066117	SMARCD1	15740	48.68	
ENSG00000066135	KDM4A	55357	46.75	
ENSG00000066136	NFYC	79955	42.65	
ENSG00000066185	ZMYND12	25938	42.83	
ENSG00000066230	SLC9A3	51022	61.34	
ENSG00000066248	NGEF	134586	48.38	
ENSG00000066279	ASPM	62566	34.66	
ENSG00000066294	CD84	38421	41.6	
ENSG00000066322	ELOVL1	4677	58.74	
ENSG00000066336	SPI1	23716	52.62	
ENSG00000066379	ZNRD1	6010	41.39	
ENSG00000066382	MPPED2	202379	40.01	
ENSG00000066405	CLDN18	34920	42.94	
ENSG00000066422	ZBTB11	28606	40.45	
ENSG00000066427	ATXN3	67969	42.78	
ENSG00000066455	GOLGA5	45732	39.61	
ENSG00000066468	FGFR2	120124	45.41	
ENSG00000066557	LRRC40	60815	35.14	
ENSG00000066583	ISOC1	19277	38.93	
ENSG00000066629	EML1	204367	45.19	
ENSG00000066651	TRMT11	52846	36.02	
ENSG00000066654	THUMPD1	39268	40.19	
ENSG00000066697	MSANTD3	24555	43.76	
ENSG00000066735	KIF26A	42171	63.77	
ENSG00000066739	ATG2B	84668	37.31	
ENSG00000066777	ARFGEF1	170166	38.36	
ENSG00000066813	ACSM2B	40201	39.17	
ENSG00000066827	ZFAT	235261	44.79	
ENSG00000066855	MTFR1	126527	40.22	
ENSG00000066923	STAG3	43925	47.11	
ENSG00000066926	FECH	38489	42.66	
ENSG00000066933	MYO9A	296288	37.93	
ENSG00000067048	DDX3Y	16370	37.7	
ENSG00000067057	PFKP	71379	51.45	
ENSG00000067064	IDI1	9262	43.32	
ENSG00000067066	SP100	128148	39.2	
ENSG00000067082	KLF6	9285	48.08	
ENSG00000067113	PLPP1	110196	39.62	
ENSG00000067141	NEO1	253496	38.73	
ENSG00000067167	TRAM1	34945	38.27	
ENSG00000067177	PHKA1	135505	37.87	
ENSG00000067182	TNFRSF1A	13357	54.08	
ENSG00000067191	CACNB1	24247	54.39	
ENSG00000067208	EVI5	283708	38.19	
ENSG00000067221	STOML1	15699	52.84	
ENSG00000067225	PKM	32793	48.38	
ENSG00000067248	DHX29	51477	37.08	
ENSG00000067334	DNTTIP2	13635	39.28	
ENSG00000067365	METTL22	27971	49.56	
ENSG00000067369	TP53BP1	107667	41.72	
ENSG00000067445	TRO	10969	51.41	
ENSG00000067533	RRP15	52696	37.64	
ENSG00000067560	RHOA	53853	46.57	
ENSG00000067596	DHX8	60598	46.36	
ENSG00000067601	PMS2P4	7299	43.32	
ENSG00000067606	PRKCZ	134925	56.44	
ENSG00000067646	ZFY	47225	37.27	
ENSG00000067704	IARS2	53939	39.21	
ENSG00000067715	SYT1	588015	35.61	
ENSG00000067798	NAV3	888367	35.89	
ENSG00000067829	IDH3G	8757	58.77	
ENSG00000067836	ROGDI	5982	63.26	
ENSG00000067840	PDZD4	28399	56.35	
ENSG00000067842	ATP2B3	65263	58.21	
ENSG00000067900	ROCK1	164945	36.92	
ENSG00000067955	CBFB	71942	40.45	
ENSG00000067992	PDK3	74616	40.95	
ENSG00000068001	HYAL2	5116	61.05	
ENSG00000068024	HDAC4	353486	51.33	
ENSG00000068028	RASSF1	11198	54.57	
ENSG00000068078	FGFR3	15565	65.82	
ENSG00000068079	IFI35	7731	50.97	
ENSG00000068097	HEATR6	35737	40.4	
ENSG00000068120	COASY	4810	57.56	
ENSG00000068137	PLEKHH3	9080	62	
ENSG00000068305	MEF2A	151049	36.86	
ENSG00000068308	OTUD5	36358	49.93	
ENSG00000068323	TFE3	14760	52.58	
ENSG00000068354	TBC1D25	23152	48.17	
ENSG00000068366	ACSL4	109159	39.16	
ENSG00000068383	INPP5A	245660	54.13	
ENSG00000068394	GPKOW	10412	50.87	
ENSG00000068400	GRIPAP1	28544	50.22	
ENSG00000068438	FTSJ1	10343	50.6	
ENSG00000068489	PRR11	49206	44.47	
ENSG00000068615	REEP1	124090	46.05	
ENSG00000068650	ATP11A	196839	50.33	
ENSG00000068654	POLR1A	85939	46.69	
ENSG00000068697	LAPTM4A	19378	41.61	
ENSG00000068724	TTC7A	159980	50.88	
ENSG00000068745	IP6K2	52350	47.61	
ENSG00000068781	STON1-GTF2A1L	246592	40.98	
ENSG00000068784	SRBD1	223485	36.55	
ENSG00000068796	KIF2A	231087	38.86	
ENSG00000068831	RASGRP2	18545	55.63	
ENSG00000068878	PSME4	106773	37.98	
ENSG00000068885	IFT80	142894	36.52	
ENSG00000068903	SIRT2	21307	53.55	
ENSG00000068912	ERLEC1	31775	38.1	
ENSG00000068971	PPP2R5B	16920	54.42	
ENSG00000068976	PYGM	13908	56.99	
ENSG00000068985	PAGE1	8543	40.44	
ENSG00000069011	PITX1	7078	59.4	
ENSG00000069018	TRPC7	152217	42.51	
ENSG00000069020	MAST4	573234	39.2	
ENSG00000069122	ADGRF5	102431	41.65	
ENSG00000069188	SDK2	309705	52.3	
ENSG00000069206	ADAM7	86040	36.76	
ENSG00000069248	NUP133	68081	40.25	
ENSG00000069275	NUCKS1	37457	39.57	
ENSG00000069329	VPS35	33386	38.86	
ENSG00000069345	DNAJA2	18426	42.72	
ENSG00000069399	BCL3	12339	58.73	
ENSG00000069424	KCNAB2	109727	56.05	
ENSG00000069431	ABCC9	145128	36.12	
ENSG00000069482	GAL	7396	57.14	
ENSG00000069493	CLEC2D	34586	37.38	
ENSG00000069509	FUNDC1	19362	41.18	
ENSG00000069535	MAOB	115836	39.31	
ENSG00000069667	RORA	741035	41.64	
ENSG00000069696	DRD4	3413	67.02	
ENSG00000069702	TGFBR3	225992	42.29	
ENSG00000069712	KIAA1107	16473	34.7	
ENSG00000069764	PLA2G10	22124	47.91	
ENSG00000069812	HES2	12252	57.51	
ENSG00000069849	ATP1B3	50390	40.61	
ENSG00000069869	NEDD4	166824	38.51	
ENSG00000069943	PIGB	36688	39.99	
ENSG00000069956	MAPK6	115266	43.14	
ENSG00000069966	GNB5	76264	45.39	
ENSG00000069974	RAB27A	116147	41.6	
ENSG00000069998	CECR5	27776	50.12	
ENSG00000070010	UFD1L	29305	46.94	
ENSG00000070018	LRP6	150987	38.53	
ENSG00000070019	GUCY2C	83953	39.57	
ENSG00000070031	SCT	712	73.35	
ENSG00000070047	PHRF1	35736	56.31	
ENSG00000070061	IKBKAP	66599	39.91	
ENSG00000070081	NUCB2	141821	41.44	
ENSG00000070087	PFN2	85884	39.59	
ENSG00000070159	PTPN3	122847	45.34	
ENSG00000070182	SPTB	133600	48.21	
ENSG00000070190	DAPP1	53321	38.71	
ENSG00000070193	FGF10	86162	35.67	
ENSG00000070214	SLC44A1	194549	38.86	
ENSG00000070269	TMEM260	162252	39.13	
ENSG00000070366	SMG6	243932	45.75	
ENSG00000070367	EXOC5	68501	35.97	
ENSG00000070371	CLTCL1	112243	46.41	
ENSG00000070388	FGF22	4492	67.93	
ENSG00000070404	FSTL3	7034	64.99	
ENSG00000070413	DGCR2	86172	48.62	
ENSG00000070423	RNF126	15751	63.55	
ENSG00000070444	MNT	17058	61.67	
ENSG00000070476	ZXDC	38318	48.68	
ENSG00000070495	JMJD6	13967	48.83	
ENSG00000070501	POLB	33354	40.44	
ENSG00000070526	ST6GALNAC1	19077	48.62	
ENSG00000070540	WIPI1	36565	46.58	
ENSG00000070601	FRMPD1	95904	44.15	
ENSG00000070610	GBA2	12362	50.7	
ENSG00000070614	NDST1	72393	52.04	
ENSG00000070669	ASNS	20424	38.42	
ENSG00000070718	AP3M2	18727	41.4	
ENSG00000070729	CNGB1	88776	50.27	
ENSG00000070731	ST6GALNAC2	21577	54.1	
ENSG00000070748	CHAT	56009	51.04	
ENSG00000070756	PABPC1	36993	40.75	
ENSG00000070759	TESK2	147283	42.23	
ENSG00000070761	CFAP20	15862	44.93	
ENSG00000070770	CSNK2A2	40013	41.31	
ENSG00000070778	PTPN21	88955	41.28	
ENSG00000070785	EIF2B3	136200	42.55	
ENSG00000070808	CAMK2A	70800	52.11	
ENSG00000070814	TCOF1	42669	52.45	
ENSG00000070831	CDC42	40319	41.82	
ENSG00000070882	OSBPL3	185095	40.72	
ENSG00000070886	EPHA8	40030	56.79	
ENSG00000070915	SLC12A3	50643	52.83	
ENSG00000070950	RAD18	188371	40.44	
ENSG00000070961	ATP2B1	121251	36.37	
ENSG00000070985	TRPM5	18530	63.7	
ENSG00000071051	NCK2	149377	44.54	
ENSG00000071054	MAP4K4	197839	41.04	
ENSG00000071073	MGAT4A	112020	40.01	
ENSG00000071082	RPL31	22317	42.84	
ENSG00000071127	WDR1	42610	54.98	
ENSG00000071189	SNX13	149740	35.09	
ENSG00000071203	MS4A12	14652	39.32	
ENSG00000071205	ARHGAP10	340717	40.94	
ENSG00000071242	RPS6KA2	497087	46.48	
ENSG00000071243	ING3	26467	35.55	
ENSG00000071246	VASH1	20826	54.83	
ENSG00000071282	LMCD1	72966	43.88	
ENSG00000071462	WBSCR22	22136	54.07	
ENSG00000071537	SEL1L	62312	38.48	
ENSG00000071539	TRIP13	26714	50.49	
ENSG00000071553	ATP6AP1	7884	56.78	
ENSG00000071564	TCF3	43315	59.57	
ENSG00000071575	TRIB2	25845	47.68	
ENSG00000071626	DAZAP1	28118	58.75	
ENSG00000071655	MBD3	19205	58.04	
ENSG00000071677	PRLH	601	65.28	
ENSG00000071794	HLTF	56427	35.95	
ENSG00000071859	FAM50A	6528	60.48	
ENSG00000071889	FAM3A	10083	55.32	
ENSG00000071894	CPSF1	16120	59.98	
ENSG00000071909	MYO3B	477026	40.21	
ENSG00000071967	CYBRD1	35886	41.28	
ENSG00000071991	CDH19	103055	32.3	
ENSG00000071994	PDCD2	9397	41.64	
ENSG00000072041	SLC6A15	54127	34.54	
ENSG00000072042	RDH11	19013	42.66	
ENSG00000072062	PRKACA	26396	53.35	
ENSG00000072071	ADGRL1	58444	56.42	
ENSG00000072080	SPP2	26455	41.71	
ENSG00000072110	ACTN1	105297	50.81	
ENSG00000072121	ZFYVE26	89216	43	
ENSG00000072133	RPS6KA6	129561	35.17	
ENSG00000072134	EPN2	121100	48.72	
ENSG00000072135	PTPN18	19402	47.65	
ENSG00000072163	LIMS2	43405	56.36	
ENSG00000072182	ASIC4	24602	56.96	
ENSG00000072195	SPEG	63441	57.68	
ENSG00000072201	LNX1	242104	41.42	
ENSG00000072210	ALDH3A2	29462	44.22	
ENSG00000072274	TFRC	55006	42.47	
ENSG00000072310	SREBF1	26603	58.04	
ENSG00000072315	TRPC5	308461	40.24	
ENSG00000072364	AFF4	88255	40.42	
ENSG00000072401	UBE2D1	35778	36.05	
ENSG00000072415	MPP5	94710	37.63	
ENSG00000072422	RHOBTB1	132002	38.94	
ENSG00000072501	SMC1A	48579	45.54	
ENSG00000072506	HSD17B10	3115	52.02	
ENSG00000072518	MARK2	72091	49.65	
ENSG00000072571	HMMR	31742	36.97	
ENSG00000072609	CHFR	134117	48.69	
ENSG00000072657	TRHDE	583491	36.14	
ENSG00000072682	P4HA2	103477	49.39	
ENSG00000072694	FCGR2B	15507	47.24	
ENSG00000072736	NFATC3	144508	41.53	
ENSG00000072756	TRNT1	23963	38.89	
ENSG00000072778	ACADVL	8148	58.5	
ENSG00000072786	STK10	146313	49.03	
ENSG00000072803	FBXW11	145324	39.72	
ENSG00000072818	ACAP1	14949	54.56	
ENSG00000072832	CRMP1	144974	48.98	
ENSG00000072840	EVC	103108	47.4	
ENSG00000072849	DERL2	15560	41.38	
ENSG00000072858	SIDT1	97282	40.79	
ENSG00000072864	NDE1	83086	48.54	
ENSG00000072952	MRVI1	120897	45.65	
ENSG00000072954	TMEM38A	28902	49.93	
ENSG00000072958	AP1M1	48329	51.59	
ENSG00000073008	PVR	19785	50.36	
ENSG00000073050	XRCC1	37433	50.94	
ENSG00000073060	SCARB1	105812	51.45	
ENSG00000073067	CYP2W1	6441	66.81	
